review_id,error_related,sentiment,review_date,review_text,rating,app_link
367,1,0,3/22/2015," Platoons is not running properly yet, have to accept and receive platoon invites on the desktop site which is annoying when trying to recruit. Should be great when fixed 5 star when it happens ",Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.ea.bf3bl.bv
368,1,1,3/29/2015, So I'm an avid battlefield player. Mainly sniping. So on hardline I hit a couple long head shots but the app doesn't record them? Not sure if app or game error as I saw it on my friends account on a different stats tracking app. Not sure. Please sort out if possible. I recommend this app. ,Rated 4.0 stars out of five stars,https://play.google.com/store/apps/details?id=com.ea.bf3bl.bv
369,1,0,3/31/2015," Please please please optimize the app on the LGG3 :) Battlefield is my life, and the app is awesome it self.. But it doesn't work with LGG3 Or Perhaps G4, crashing all the time.. ",Rated 2 stars out of five stars,https://play.google.com/store/apps/details?id=com.ea.bf3bl.bv
370,0,0,3/25/2015, Please explain why this app requires access to my camera and my location? I don't see the need to these permissions ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.ea.bf3bl.bv
371,0,0,3/22/2015," No option to select Hardline at select game screen, have cleared cache, data and done a reinstall and still no Hardline option. ",Rated 3 stars out of five stars,https://play.google.com/store/apps/details?id=com.ea.bf3bl.bv
372,1,0,4/7/2015, It doesn't register that I've unlocked all weapons on loudouts saying I need to buy again? And registering friends it can't find their psn but it's ok I can see what's going on and worth a download just needs updating to fix little issues ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.ea.bf3bl.bv
373,0,0,4/6/2015, Used to be functional and build to work and fit on a tablet or phone screen. They have changed it in the last day so that now the BF4 content is purely redirected from the desktop website and so nothing fits on the screen and it's impossible to zoom or refit the content. Thus the app is now unusable as well as entirely redundant. Uninstall this and just use the website. It honestly infuriates me how they can take a working app and seemingly deliberately screw it up just to annoy ppl still playing BF4. ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.ea.bf3bl.bv
374,0,0,3/20/2015, Make a decent app ffs. Doesn't even show up Hardline or anything. ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.ea.bf3bl.bv
375,1,0,3/21/2015, There is no text?!!! I get to login screen and there are just empty boxes with no text I don't know which one is which! Do you even test this app before publishing ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.ea.bf3bl.bv
376,0,0,3/30/2015," Tap top centre of screen on battlefield logo to select different battlelogs.ie, hardline or BF4 ",Rated 3 stars out of five stars,https://play.google.com/store/apps/details?id=com.ea.bf3bl.bv
377,1,0,4/6/2015," Dl the app, worked great for one day... Now freezes on load screen. An apparently common issue. ",Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.ea.bf3bl.bv
378,0,0,3/20/2015, Why isnt there a battlefield hardline app? :( it only says bf4 and bf3 ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.ea.bf3bl.bv
379,1,0,3/26/2015, When are you going to update this app get it sorted. It still doesn't work black screen on LG G2. ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.ea.bf3bl.bv
380,1,0,3/19/2015, ...maaaaany grafik bugs ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.ea.bf3bl.bv
381,1,0,4/7/2015, I got this app to play bf4 on the go on my tab and it doesn't work! ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=com.ea.bf3bl.bv
382,0,0,3/22/2015, Support for battlefield hardline?? How come I can only pick bf3 or bf4 then? Hardly support if I can't choose the game. Didn't really expect much from EA tho.... ,Rated 3 stars out of five stars,https://play.google.com/store/apps/details?id=com.ea.bf3bl.bv
383,0,0,3/21/2015, It is not the app that shows above.. It loads the mobile version of battlelog web site which can be view through a browser too.. ,Rated 3 stars out of five stars,https://play.google.com/store/apps/details?id=com.ea.bf3bl.bv
384,0,1,3/27/2015, I would recommend this to any Battlefield fan to get this ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=com.ea.bf3bl.bv
385,1,1,3/17/2015, Updated review! app works but I am not able to change back to bfh after going back to bf4. Bfh to bf4 worked. Other than that pretty good all around. ,Rated 3 stars out of five stars,https://play.google.com/store/apps/details?id=com.ea.bf3bl.bv
386,1,0,4/4/2015, My Battle screen won't load. It just stays on a white screen! ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.ea.bf3bl.bv
387,0,0,3/29/2015, Then I have to manually switch it over which takes a lot of time. ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.ea.bf3bl.bv
388,0,1,4/10/2015," Seriously improves gameplay. Change weapons on the fly, upgrades and check assignments. Love it ",Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.ea.bf3bl.bv
389,1,0,3/18/2015," Worked fine until BFH update, now the app just gives me a black screen. ",Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.ea.bf3bl.bv
390,0,0,3/27/2015, Please implement the latency status back for battlelog ,Rated 2 stars out of five stars,https://play.google.com/store/apps/details?id=com.ea.bf3bl.bv
391,1,0,4/3/2015, Doesn't work well. Crashes frequently. Notifications enable automatically even though I disable it and disturbs me during odd hours. This is an app I can live without. ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.ea.bf3bl.bv
392,0,1,4/1/2015, I love this game is is very addicting but the only thing that aren't that great on this game is than u can't like squat down to block the bullets but other than that it is very very fun,Rated 4.1 stars out of five stars,https://play.google.com/store/apps/details?id=com.KillerBeanStudios.KillerBeanUnleashed
393,1,0,4/4/2015, I cant see anything its just. Blank and it needs a bottom button so that i can squat ,Rate one star out of five stars,https://play.google.com/store/apps/details?id=com.KillerBeanStudios.KillerBeanUnleashed
394,0,0,4/5/2015, I WANT TO UNLOCK ALL 12 ,Rate two stars out of five stars,https://play.google.com/store/apps/details?id=com.KillerBeanStudios.KillerBeanUnleashed
395,0,1,4/12/2015," Great game, really enjoyed, but I don't get coins even when I downloaded apps as suggested ",Rate four stars out of five stars,https://play.google.com/store/apps/details?id=com.KillerBeanStudios.KillerBeanUnleashed
396,0,0,3/20/2015, fuck  this ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.KillerBeanStudios.KillerBeanUnleashed
397,0,0,3/14/2015, Was hoping for a down  direction button in the controls  do u can squat...still not present with this update. ,Delete review.,https://play.google.com/store/apps/details?id=com.KillerBeanStudios.KillerBeanUnleashed
398,1,0,3/22/2015, It not coming up on my phone...it just blank ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.KillerBeanStudios.KillerBeanUnleashed
399,0,0,4/8/2015, I love this game but pls include the down button so that I can squat which will make this game an excellent one..Thanks n hope to see that soon ,Rated 4.1 stars out of five stars,https://play.google.com/store/apps/details?id=com.KillerBeanStudios.KillerBeanUnleashed
400,1,0,4/3/2015, This game didn't run in my tab. This game is fuck. ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=com.KillerBeanStudios.KillerBeanUnleashed
401,1,0,3/22/2015, I like  this game but it is not responding. Please fix it. ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.KillerBeanStudios.KillerBeanUnleashed
402,0,1,4/5/2015, Hi love this game ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.KillerBeanStudios.KillerBeanUnleashed
403,0,1,3/21/2015, Nice graphics but for we who don't have atms can't buy coins. Also coins are hard to get ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.KillerBeanStudios.KillerBeanUnleashed
404,0,0,4/3/2015, I dont think that they care about this game anymore. Ill rate 5 if you add new update. ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.KillerBeanStudios.KillerBeanUnleashed
405,0,0,4/4/2015, Why do we have to kill 50 at level 6 ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=com.KillerBeanStudios.KillerBeanUnleashed
406,0,1,3/17/2015, Awesome fun hard but fun game to play graphics are super love the game ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.KillerBeanStudios.KillerBeanUnleashed
407,0,0,3/28/2015, Too bad only story mode chapter one could work ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.KillerBeanStudios.KillerBeanUnleashed
408,0,1,4/7/2015, Just like in the movie ,Rated 2 stars out of five stars,https://play.google.com/store/apps/details?id=com.KillerBeanStudios.KillerBeanUnleashed
409,0,1,3/14/2015, Download now ,Rated 3 stars out of five stars,https://play.google.com/store/apps/details?id=com.KillerBeanStudios.KillerBeanUnleashed
410,0,1,4/1/2015, I like it ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.KillerBeanStudios.KillerBeanUnleashed
411,1,0,3/14/2015, Keep saying not able to run. I am very disappointed still crash after update. Half star ,Rated 2 stars out of five stars,https://play.google.com/store/apps/details?id=com.KillerBeanStudios.KillerBeanUnleashed
412,1,0,4/10/2015, Please fix it and i rate it 5star ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.KillerBeanStudios.KillerBeanUnleashed
413,0,0,3/16/2015, It bad. Yeah mon ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.KillerBeanStudios.KillerBeanUnleashed
414,0,1,3/22/2015, Loves it a lot ,Rated 2 stars out of five stars,https://play.google.com/store/apps/details?id=com.KillerBeanStudios.KillerBeanUnleashed
415,0,1,4/8/2015, Great ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=com.KillerBeanStudios.KillerBeanUnleashed
416,0,0,4/11/2015, 1. You cannot see the actual damage done per character since your eyes is locked on making combos. 2. the skill and level doesnt show any progress. like lvl 1 will do 100 dmg. or skill lvl 2 will have xtra tile effect. 3. players will stick to first gadget since the new ones has low damage output or no xtra ordinary effect.. gadget should be progressing. tip. have some reply to see some fight scene.. have some skill tree. ,Rated 4.2 stars out of five stars,https://play.google.com/store/apps/details?id=com.animoca.google.doraemonpuzzle
417,0,0,4/11/2015," Firstly, too many ads. Secondly, how do I get Nobita?! I have all the gadgets and all the characters, except Nobita. I am at level 65 going level 66. ",Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.animoca.google.doraemonpuzzle
418,0,0,4/11/2015, Bad ,Rate three stars out of five stars,https://play.google.com/store/apps/details?id=com.animoca.google.doraemonpuzzle
419,0,1,4/9/2015, nice game ,Rate five stars out of five stars,https://play.google.com/store/apps/details?id=com.animoca.google.doraemonpuzzle
420,0,1,4/9/2015, Loved it ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.animoca.google.doraemonpuzzle
421,1,1,4/6/2015, It is fun! But it could be better by fixing the bugs that people are uncomfortable with. For me it is ok this game. ,Delete review.,https://play.google.com/store/apps/details?id=com.animoca.google.doraemonpuzzle
422,1,0,4/1/2015," CONs: Forced close, upgrade system does nothing, excessive drain on battery, many other smaller bugs. Excessive ad pop-ups.  They are in every turn.  PROs: GREAT and faithful graphics, good nostalgic elements, gameplay is decent. Too bad they didn't use any of the sound effects or music from the cartoon. Uninstalling due to excessive ads. ",Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.animoca.google.doraemonpuzzle
423,0,0,4/1/2015," Don't even bother playing after latest update.  By just launching the game it has used up at least 10mb of my data plan due to too many ads. Keep popping up before and after the game, even right before you quit the game. Developer, if you want to has some ads in the game,  I am fine. But please be moderate. Even collecting daily bonus have to wait a 20secs ads that cannot be close half way which is a waste of time and data. ",Rated 3 stars out of five stars,https://play.google.com/store/apps/details?id=com.animoca.google.doraemonpuzzle
424,0,0,3/28/2015, Will give more stars if it's has little ads ...developer you killing the game ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=com.animoca.google.doraemonpuzzle
425,0,0,3/26/2015," It was a fun game and I don't mind occasional pop up ads, but when I updated to the latest version, the ad comes out before/after each game and even when you want to quit you have to go through an ad. Annoying. ",Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.animoca.google.doraemonpuzzle
426,0,1,3/24/2015," it's fun, if take out those annoying pop up ads would give 5 star ",Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=com.animoca.google.doraemonpuzzle
427,0,0,4/8/2015," Excessive ads every 10secs is getting the nerves on playing a simple game. Furthermore, Ads sometimes have to watch it for at least 15secs each time. Uninstalling the game after my first try on the game. ",Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.animoca.google.doraemonpuzzle
428,0,0,4/6/2015," The amount of ads in the game is getting really ridiculous. Even to the point where you are forced to watch an ad before collecting daily bonus. Uninstalled, too bad though cause I kinda like the game ",Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=com.animoca.google.doraemonpuzzle
429,0,0,4/4/2015, Was a good game before upgrade...now it's pop up too many ads and drain lot's of internet usage.... ,Rated 3 stars out of five stars,https://play.google.com/store/apps/details?id=com.animoca.google.doraemonpuzzle
430,0,0,3/24/2015, Loved the game but the new ad executions made me stop playing. ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=com.animoca.google.doraemonpuzzle
431,0,0,3/28/2015, Why must put ads? Ah come on! Annoying! Mcb pundek knna ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.animoca.google.doraemonpuzzle
432,0,0,4/5/2015," I love this game because of Doraemon and his friends, but since after update, it become very annoying because TOO MANY ADS KEEP POP UP!!!!! I understand the marketing company wanna to make $$$ but such way it will only digging their own grave...... nobody will interested on click the ads,  PLEASE REMOVE THE ADS!!!!! ",Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=com.animoca.google.doraemonpuzzle
433,0,0,3/28/2015, Cannot play due to lot of adv ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.animoca.google.doraemonpuzzle
434,0,1,3/27/2015, Fun and easy. ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=com.animoca.google.doraemonpuzzle
435,1,0,4/5/2015, Love the game itself but lots of ads and keeps crashing. Drains my battery like no other (a coding issue?). Uses a lot of data because of all the ads (especially the long video ads). ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.animoca.google.doraemonpuzzle
436,0,1,4/9/2015, The game it's so funny ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=com.animoca.google.doraemonpuzzle
437,0,1,3/28/2015, I like a character too -__- ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=com.animoca.google.doraemonpuzzle
440,0,1,4/4/2015, this game is fun. but it drain my note3 battery very fast ,Rated 2 stars out of five stars,https://play.google.com/store/apps/details?id=com.animoca.google.doraemonpuzzle
441,0,0,3/30/2015, I'll love this game!!! but no ads ,Rated 2 stars out of five stars,https://play.google.com/store/apps/details?id=com.animoca.google.doraemonpuzzle
442,0,0,3/24/2015, But nt much so much bored aafter some time ,Rated 3 stars out of five stars,https://play.google.com/store/apps/details?id=com.animoca.google.doraemonpuzzle
443,0,0,4/5/2015, It takes a lot of battery ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.animoca.google.doraemonpuzzle
444,0,0,4/8/2015, too much ads! cos of the ads have to stop..please remove unnecessary ads!!only play for few hrs n I uninstall! ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.animoca.google.doraemonpuzzle
445,0,0,3/26/2015, Come on...don't take away the fun...too many ads...I can't play offline...because the ads don't load... ,Rated 2 stars out of five stars,https://play.google.com/store/apps/details?id=com.animoca.google.doraemonpuzzle
446,0,0,3/30/2015," Every time when I get into another page,the advertisement comes out,it's so disturbing me to play.Although the game is good,too many advertisement! ",Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.animoca.google.doraemonpuzzle
447,1,0,3/25/2015," Crashes after two or three rounds without fail. Way too many ads, like every single time you press a button. ",Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.animoca.google.doraemonpuzzle
448,1,0,3/23/2015," The next button is fixed now, but before I can press the next button, you need to fix the ""stop unexpected"" problem. ",Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=com.animoca.google.doraemonpuzzle
449,0,1,3/26/2015, This is an awesome socool I love skating perfect game. I love skating so so so much!! ,Rated 4.2 stars out of five stars,https://play.google.com/store/apps/details?id=dk.tactile.skylineskaters
450,0,1,3/31/2015, You will love it.It is so awesome and cool. ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=dk.tactile.skylineskaters
451,0,0,3/7/2015, But when I tried searching it for my cousin it didn't pop up I tried typing Skyline Skaters free game and a whole lot of other things but nothing happened stuff like Subway Surfers and Jetpack Joyride popped up he's so sad now😖 ,Rate one star out of five stars,https://play.google.com/store/apps/details?id=dk.tactile.skylineskaters
452,0,1,3/23/2015, This game is amazing I'm always on this and zig zag now it is the best game ever my big sister gave me the idea off the game and she got it for me and I like games like that because it show you how to play it at the beginning amazing if you don't like it then you are just weird joking� a big thumbs up from me ,Rate two stars out of five stars,https://play.google.com/store/apps/details?id=dk.tactile.skylineskaters
453,0,1,3/22/2015, I love it but will not let my sister get it ,Rate four stars out of five stars,https://play.google.com/store/apps/details?id=dk.tactile.skylineskaters
454,0,1,4/10/2015, .I  love this game . its superb and it's cool ,Rate five stars out of five stars,https://play.google.com/store/apps/details?id=dk.tactile.skylineskaters
455,0,1,4/1/2015, Difficult yet very addictive app..awesome ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=dk.tactile.skylineskaters
456,0,1,3/15/2015, It's a awesome game better than subway surf it's the new thing you used have to pay but now it is freeeee!,Delete review.,https://play.google.com/store/apps/details?id=dk.tactile.skylineskaters
457,0,1,3/19/2015, Super good almost the best game ever you've got to download it ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=dk.tactile.skylineskaters
458,1,1,3/9/2015, I like this game but I am still having some glitches. I am no longer able to watch the free videos at the beginning of game to get head starts and such. I am also not able to watch the daily video for the free 2 bucks. One last thing I no longer get the daily box. ,Rated 4.2 stars out of five stars,https://play.google.com/store/apps/details?id=dk.tactile.skylineskaters
459,0,1,3/14/2015," Awesome game can't stop playing, I love it ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=dk.tactile.skylineskaters
460,0,1,4/9/2015, Updates in the game is too much expensive. it should be like sub way surfer.Overall great game :-) ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=dk.tactile.skylineskaters
461,0,1,3/9/2015, Fun stuff ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=dk.tactile.skylineskaters
462,0,1,4/4/2015, Auba good can't resist ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=dk.tactile.skylineskaters
463,0,1,3/22/2015, Its a fun game to play and all I can say is that it's AMAZING!!!!!!!!!!!!!!!!!!!!!EVERYONE SHOULD PLAY IT NOW ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=dk.tactile.skylineskaters
464,0,1,4/10/2015, There's no words ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=dk.tactile.skylineskaters
465,0,1,3/8/2015," I really enjoy the game,I give 5 stars ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=dk.tactile.skylineskaters
466,0,1,3/8/2015, I've been playing for 3 hours ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=dk.tactile.skylineskaters
467,0,1,3/28/2015, So fun so much easier to get coins ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=dk.tactile.skylineskaters
468,0,1,3/11/2015, Spent so much time on the game ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=dk.tactile.skylineskaters
469,0,1,3/30/2015, The best game ever ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=dk.tactile.skylineskaters
470,0,1,4/7/2015, I can play it anywhere and I never get bored ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=dk.tactile.skylineskaters
471,0,1,4/9/2015, Love it ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=dk.tactile.skylineskaters
472,0,1,3/22/2015, I really really really like itttttttttt  soon ok god ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=dk.tactile.skylineskaters
473,0,1,3/10/2015, Skating ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=dk.tactile.skylineskaters
474,0,1,3/27/2015, I love it... The background and everything is nice...the characters r also good but their teeth r a bit huge...but i like this game...pretty fun ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=dk.tactile.skylineskaters
475,0,0,3/18/2015, This game is lit. Bruh ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=dk.tactile.skylineskaters
476,0,1,3/15/2015," Great game. I just hate when a daily mission is to get so many rockets, then you skate 3000 meters in one game and don't get any. Lame ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=dk.tactile.skylineskaters
477,0,1,3/6/2015, This game is just like ew3. For some reason I can't get this game pass the intro an it kicks me off?come on I have at least 6of your game an all work what the deal!!!! ,Rated 4.2 stars out of five stars,https://play.google.com/store/apps/details?id=com.glu.bgc
478,1,0,3/23/2015, The game will not let go any farther then lvl 6 my weapons and armor keeps saying downloading n it hasn't please fix this I would have gave it 5stars ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.glu.bgc
479,1,1,3/25/2015, This game is a great game and it can keep you busy an hour a day for a few weeks and then it starts getting boring. And you have to constantly restart the same level over and over just to meet the gear score  requirements for the next level. The main issue I had with this game is that the gem earning system does not work. I tried installing many apps and doing surveys many times but I don't receive the gems. The survey questions go nonstop and it opens new surveys. I won't play anymore due to this issue. ,Rate one star out of five stars,https://play.google.com/store/apps/details?id=com.glu.bgc
480,1,0,3/27/2015," Only major issue is inability to collect gems, potions and such after watching ads. Very annoying since it makes advancing take longer without spending. Submit a ticket and was told I have would be contacted by vendor......still waiting and not holding my breath. ",Rate two stars out of five stars,https://play.google.com/store/apps/details?id=com.glu.bgc
481,0,0,3/15/2015, This game is sick u have to get it I am a warlock more like an alchemist user for my person.  And wen u finish a level u need required GS score but u can level up any armour u get but recommended from me choose the best armour with more gs and fuze it with the last one u were equipped with and boom maxed out then go on from there i don't wanna spoil it.  :) ,Rate three stars out of five stars,https://play.google.com/store/apps/details?id=com.glu.bgc
482,0,1,3/9/2015, Love how the guild system works I wish there were guild vs guild battles so if you could do that I and I'm sure menny others would appreciate it thanks ,Rate four stars out of five stars,https://play.google.com/store/apps/details?id=com.glu.bgc
483,0,0,3/14/2015," Fun at first, then you get stuck quickly, unless you spend a ridiculous amount of real money to go forward. Save your cash and money and skip this. ",Rate five stars out of five stars,https://play.google.com/store/apps/details?id=com.glu.bgc
484,0,1,3/14/2015, It is a awesome game it let's you chose your own hero then you go battle worries to win......so I think it should get five stats! ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.glu.bgc
485,0,0,3/8/2015," When I first saw this game I downloaded it immediately without looking at the pics, why? Because I thought it would be like the other two games. Instead of a b&g game I got an eternal warrior game. Utter bull if you ask me. What are you going to do next? A front line commando based on driving cars and ramming enemies? Extremely disappointed in you glu. ",Delete review.,https://play.google.com/store/apps/details?id=com.glu.bgc
486,0,1,3/6/2015, It is a great game and I like the graphics and all that but one problem it gliches alot i would give them a 5 star but first they need to get that done ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.glu.bgc
487,1,0,3/18/2015," Its ok but I mean really the first two had so much better graphics and game play this is just a stupid dungeon delving type game unlike the first two which were so much more realistic and fun plus the game keeps going black and kicking me out in the middle of a level i didn't used to do this but now it does, please fix it. ",Rated 4.2 stars out of five stars,https://play.google.com/store/apps/details?id=com.glu.bgc
488,0,1,3/7/2015, It's a grate game you come by gems perfict you ALLWASE have mony and the levels ant so hard to get to is a pretty nice game it's almost world of war craft good gies it all so much addictive ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.glu.bgc
489,1,0,4/1/2015," I hate the game it don't work well on my tecno H5 it keep bouncing back but when I restart my phone it use to work but not anymore,I hate it keep downloading unknown file don't like such things no and I hate it low net power  I bet it the reason it don't work well and pls fix all these ^^ nice game better if problem are fixed thank you ",Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.glu.bgc
490,0,1,3/12/2015," I want a real game changer to come along for mobile mmorpg sort of deals, and I think this style is it. Is this the perfection of it? No. But I give 5 stars cuz its in the right direction. The problem is market flooding. Games like these pop up, and go away.. World of Warcraft? Around forever. These games? A few weeks... Sort of makes me sad.. Just one needs to stay.. That's it. But none seem to stick.. What's up with that? It's the development teams ""moving on"" to the next project. Instead, glu, make one.. ",Rated 2 stars out of five stars,https://play.google.com/store/apps/details?id=com.glu.bgc
491,1,1,3/31/2015, I played into it all the way to where you name your character once I got there problems. Once I name and hit okay it says network error over and over. If anyone knows how to fix please let me know and I would give a better view until then I'm very dissatisfied. ,Rated 2 stars out of five stars,https://play.google.com/store/apps/details?id=com.glu.bgc
492,1,0,3/21/2015, This game keeps kicking me when it's loading but you already know it's a free game ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.glu.bgc
493,1,0,4/6/2015, Game will not let me log into saved progress. Had to go through beginning and wouldn't let me sign and in to my profile. When asked me to name character put in name I previously used and said it was in use already so its still in there somewhere. Fix and I will rate higher ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.glu.bgc
494,1,0,3/9/2015," A great looking game, albeit kind of an EW rip-off....really like the gameplay except one thing....I can't get to the Pleb Revolt because when it starts downloading ""weapons and assets""...it stays on 0% ......I'll give it a few more days to get fixed...then, if not.....uninstall. ",Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.glu.bgc
495,0,0,3/20/2015, It is ok except for it.saying downloading stuff when I try to finish quest plz.change ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.glu.bgc
496,1,0,4/6/2015, One problem though can't see my D pad button nor Yb action and my skill power..  Other than that it's all good great game love it.. I'm using a HUAWEI media lite pad.. Plz fix takes a long while to load.. Just had to uninstall it back cause I'm still not seeing my action buttons and skill ,Rated 2 stars out of five stars,https://play.google.com/store/apps/details?id=com.glu.bgc
497,0,1,3/6/2015, Its good but there's a problem on my playsyore that I could barely get games but talking about this its totally awesome I been looking for this the whole time but whoever made this is awesome and has a nice good thinking brain ,Rated 2 stars out of five stars,https://play.google.com/store/apps/details?id=com.glu.bgc
498,0,1,3/8/2015, It's an awesome game the costumes are awesome and it looks like you can fight god. ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.glu.bgc
499,0,1,3/23/2015, Game is pretty well setup but when I try to play on the wifi at my house it refuses to connect. Keeps telling me to check my network connection. ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.glu.bgc
500,1,0,3/29/2015, i love this game  been plating for a few weeks  however i am gettin upset  the videos that are coming up for completing missions.. i get to watch the videos watch the full video and then i  get no rewards and it says that there are no videos available at this time until this is fixed 1 star ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.glu.bgc
501,0,1,3/4/2015, Awesome graphics.Nice app do pass time with. Another good game from Glu. Just that the iap is expensive other than that its great! ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.glu.bgc
502,0,0,3/11/2015, A weak copy of eternity warriors 3 same characters same premises same skills my account was suspended on e3 so I gave it a try hopefully support will improve so people that spend there hard earned money don't get ripped off and have there ability to play taken away for no reason very disapointing at support filed a ticket a week ago and a 2nd ticket a couple days ago no response. ,Rated 3 stars out of five stars,https://play.google.com/store/apps/details?id=com.glu.bgc
503,0,0,3/10/2015, Have to download another game to even play it!! Dont waste your time with downloading ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.glu.bgc
504,0,0,3/5/2015, This game is all about trying to get you to spend $$. The constant videos are annoying. Its EW3 with a different skin and sloppier controls. OH and modders are already destroying tournaments so unless you mod you won't get ish. ,Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.glu.bgc
