review_id,error_related,review_date,review_text,rating,app_link
2026,,3/13/2015," Very fun game to play.Hard at first but fun to master.Nice retro graphic design that looks beautiful. No inapp purchase is a plus for me.Would really love to see more levels,enemies or different weapons to master. I did notice some lag sometimes on my Nexus6. If you like games that are a bit on the hard side you will enjoy this.Who ever made this game put some love into it and i hope they make more.Totally worth 2$. ",Rate four stars out of five stars,https://play.google.com/store/apps/details?id=org.TapMyGame.ComboQueen
2025,,3/31/2015," Needs more tangible rewards. You fight and fight, save up gems, buy better axes, only to be met with stronger enemies. ",Rate three stars out of five stars,https://play.google.com/store/apps/details?id=org.TapMyGame.ComboQueen
2024,,4/2/2015," It's extremely frustrating only having visual cues to tell when to tap and the style with which they appear is disorienting. The speed of the (let's call them 'taps') taps is fast enough to have you scrambling just to stay alive. you fight frantically and when you die it just stops. the amount of gems you get doesn't feel rewarding and it really doesn't feel like a combo game at all. A good example of one is 'punchquest' two buttons that you use in tandem to go as far as you can before you die, (not enough) ",Rate two stars out of five stars,https://play.google.com/store/apps/details?id=org.TapMyGame.ComboQueen
2023,,4/3/2015," This game is very fun good pick up and play title. However please refine the controls more they feel a little sluggish and clunky, when you do this I will rate 5 star. ",Rate one star out of five stars,https://play.google.com/store/apps/details?id=org.TapMyGame.ComboQueen
2022,,3/10/2015," I miss the old ""guardian heroes"" days, games don't have to be so hyper-realistic....they just have to be fun. Good game play, bit of a story to keep you motivated. I miss mega man, and games like it. Epic stuff guys, I wish I could buy this game twice, I love it so much. ",Rated  stars out of five stars,https://play.google.com/store/apps/details?id=org.TapMyGame.ComboQueen
2021,,3/12/2015," Its got a great concept, stuff you'd see people think about doing but they never do; kudos to you for that. Combos are hard and its  unforgiving yeah but that's part of the joys of mastering a game you like. Sometimes freezes on Nexus 5. ",Rated 4.3 stars out of five stars,https://play.google.com/store/apps/details?id=org.TapMyGame.ComboQueen
2020,,2/22/2015, a nice game. good time buster. must download. ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
2019,,2/24/2015, I like Frontline Commando. Great work done by developer ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
2018,,2/20/2015, Thumbs Up This game Control is so Awesome Addicted Game.. ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
2017,,2/20/2015, Frontline Commando amazing game ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
2016,,2/22/2015, This very interesting game . Impressive graphics Commando War:Gunship Strike is excellent I love this commando game. ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
2015,,2/21/2015, Frontline Commando way to go ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
2014,,2/23/2015, Nice Commando War Gunship Strike! One of the best game downloaded so far . Great Graphics & UI . A++ ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
2013,,2/21/2015, I love this commando game. ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
2012,,2/24/2015, Frontline Commando is awesome game and comfortable with my device. ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
2011,,2/24/2015, Best action game! it's cool.. ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
2010,,2/24/2015, Addictive interface and great Idea. Nice work I realy appreciate it  Thanks ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
2009,,2/24/2015, This is very good game . I like Frontline Commando. Great work done by developer ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
2008,,2/23/2015, Nice ...... commando war gunship strike best game I really I loved it ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
2007,,2/20/2015," Addictive game and awesome graphics,, Excellent concept ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
2006,,2/20/2015, nice great idea awesome work... ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
2005,,2/22/2015," i loved Frontline Commando game, very addictive ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
2004,,2/23/2015, i like this game so addictive with nice graphic thx ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
2003,,2/21/2015, Loving this game... I really enjoyed it palying ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
2002,,2/23/2015, Amazing Game..Love It.. ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
2001,,2/20/2015, Real cool app! I love it! ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
2000,,2/20/2015," Commando War:Gunship Strike Commando war super game and nice graphics,having fun with this game cant stop myself to play this for hours ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
1999,,2/25/2015, Awesome Commando War game. Very addictive with superb graphics ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
1998,,2/24/2015, must try uh will ldefinately love it ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
1997,,2/21/2015," commando war gunship is a great 3d war game, with real enviroroment and simple control, it make me feel like play a real battle ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
1996,,2/20/2015, has some of the best graphics i have seen in a Frontline fighting app! ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
1995,,2/25/2015," I love this game,  lot of fighting and great weapons! ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
1994,,2/21/2015, Commando War:Gunship Strike is excellent I love this commando game. ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
1993,,2/21/2015, is Truly Amazing. Nice work Developer ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
1992,,2/23/2015, Rocking  Frontline Commando .. i lIke iT.. Nice game ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
1991,,2/21/2015, commando war gunship strike  best game  I really I loved it ,Rated 5.0 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
1990,,2/22/2015," nice graphics, very exciting, addicted to it for many days! ",Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
1989,,2/22/2015, The commandos look real though so hats off to the art work ,Delete review.,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
1988,,2/21/2015," I play commando war every day and i love it, good game! ",Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
1987,,2/21/2015, This very good game Impressive graphics . I like to play good game ,Rate five stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
1986,,2/22/2015, really appreciate amazing graphics and gameplay ....loved so much...gud work ,Rate four stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
1985,,2/20/2015, is a great commando action game. I really enjoyed playing it. great graphics and gameplay ,Rate three stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
1984,,2/25/2015," Very interesting game, cool weapons and good graphic. Well done ",Rate two stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
1983,,2/21/2015, I like action game and like this one very much ,Rate one star out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
1982,,2/24/2015, This Commando War: Gunship Strike it's an amazing game with tons of interactive war shooting features. It's addictive. I love the game play and also the graphics are pretty good. ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
1981,,2/24/2015, I really like Commando War:Gunship Strike! The design is awesome and the game play is so addictive! Good job! ,Rated 5.0 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.commando.war.gunship.strike
1980,,2/17/2015, I can go hunting now with this app amazing ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1979,,2/18/2015," An amazing Dear Hunter game, with amazing graphics and great game play. It's a fun play game with a great environment and great controls. Love this game and recommend it to all. ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1978,,2/17/2015," one of the best android game and awesome graphics,, i really appreciate it! Thank you ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1977,,2/18/2015, great deer hunter 2014 game it's wonderful ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1976,,2/17/2015, Deer Hunter is the most favorite game.. Easy to handle & cool graphics  Thanks a lot  love it ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1975,,2/17/2015, is one of the best deer hunter game. i love playing it because of its smooth control and awesome graphics ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1974,,2/17/2015, deer hunting is good game to play interesting and time killer .. concept is good good work done liked it ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1973,,2/18/2015," I rally call this app best app . OF deer hunter,deer hunter 2014 . ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1972,,2/17/2015, Deer hunting is most addictive game ever amazing graphics quality good work developer keep it up ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1971,,2/19/2015," wooow its simple awesome app,amazing app love it. no match for this app ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1970,,2/16/2015, The deer hunter 2014 is really outstanding application start hunting in desired jungle with sniper gun very welldone good game. ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1969,,2/24/2015, i like it.... very good app ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1968,,2/24/2015, best game for deer hunters. love it. super cool ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1967,,2/24/2015, Deer Hunt is supb game..... nice grapics ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1966,,2/23/2015, love hunting deer and chase for deer hunter goes on extreme in this game. well done ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1965,,2/24/2015, I love this game very much. This is the addictive one. ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1964,,2/23/2015, Nice graphics and cool gameplay. ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1963,,2/24/2015, Very Good The deer hunter 2014 is really outstanding application start hunting in desired jungle with sniper gun very welldone good game. ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1962,,2/23/2015, This is really cool app ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1961,,2/24/2015, hunting at its best..awesoooooome.. ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1960,,2/21/2015," cool ,nice and interesting app i like it alot ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1959,,2/20/2015, cool graphics ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1958,,2/24/2015, Deer Hunting-Sniper War is fun and entertaining. nice work developer ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1957,,2/24/2015, Very nice App must download ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1956,,2/24/2015, nice graphics every user will definetely love it ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1955,,2/23/2015, deer hunting 2014 is amazing game... m addicted to it... ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1954,,2/24/2015, Very fantastic game.I love to play this game. ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1953,,2/23/2015, Deer Hunting-Sniper War is simple nice app ... ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1952,,2/25/2015, nice Deer Hunting-Sniper War is simple nice app .. ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1951,,2/24/2015, Nice Game with beautiful Desing. Love to have it on my phone. ,Rated 5.0 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1950,,2/21/2015, Amazing Dear Hunter This very intresting game . ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1949,,2/24/2015, Deer Hunting_Sniper is such a nice game and close to reality ..... ,Delete review.,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1948,,2/21/2015, Deer Hunting-Sniper War is awesome game . i love to hunt in this game ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1947,,2/24/2015, One of the best hunter games out there. i love it! ,Rate five stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1946,,2/23/2015, I like deer hunting.this is awsome game. ,Rate four stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1945,,2/24/2015, is fun and entertaining. nice work developer ,Rate three stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1944,,2/24/2015, I like shooting game. This one is best ,Rate two stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1943,,2/21/2015, Deer Hunting-Sniper War.very superb and fantastic game very pretty grahpics and nice control ,Rate one star out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1942,,2/21/2015, nice game . i love the concept of this game.and the GUI is awesome. ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1941,,2/24/2015," I like this app, the UI is great , quite colorful and engaging . great work ",Rated 5.0 stars out of five stars,https://play.google.com/store/apps/details?id=com.action.developers.deer.hunting.sniper.war
1940,,2/5/2015, Junk ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.ags.game.police.thief.cop.duty
1939,,2/1/2015, It so nice ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.ags.game.police.thief.cop.duty
1938,,2/25/2015, This is the best game that it have ever played,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.ags.game.police.thief.cop.duty
1937,,3/7/2015, O my god  this game is so cool ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.ags.game.police.thief.cop.duty
1936,,2/11/2015, Fun game ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.ags.game.police.thief.cop.duty
1935,,3/1/2015," I get you make your money off ads but during the middle of a chase,  come on now. ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.ags.game.police.thief.cop.duty
1934,,2/22/2015, Thief vs police is incredible. Really enjoyed it. Lots of fun! Highly recommended! ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.ags.game.police.thief.cop.duty
1933,,2/1/2015," very realistic 3D cop duty game, works smoothly, i recommend! ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.ags.game.police.thief.cop.duty
1932,,2/2/2015, superbbb game to play:):) awesome 3D effects:):) ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.ags.game.police.thief.cop.duty
1931,,2/1/2015," Thief vs police 2 , realistic 3D cop duty game is a real game I was play. ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.ags.game.police.thief.cop.duty
1930,,1/30/2015, realistic 3D cop duty game ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.ags.game.police.thief.cop.duty
1929,,1/30/2015," Very realistic 3D cop duty game, works smoothly, i recommend! ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.ags.game.police.thief.cop.duty
1928,,2/2/2015, Police vs Thief Cop Duty 3D Great app i really enjoy it ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.ags.game.police.thief.cop.duty
1927,,2/3/2015, superb action racing game. i love the graphics.. the lush green grounds and the driving controls are so smooth. that I just cant stop playing. ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.ags.game.police.thief.cop.duty
1926,,1/31/2015, very interesting game really like it. ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.ags.game.police.thief.cop.duty
1925,,2/1/2015, this police vs thief 2  game is really good . love the concept ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.ags.game.police.thief.cop.duty
1924,,2/8/2015, lovely app. i addicted to play it. ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.ags.game.police.thief.cop.duty
1923,,2/1/2015, i love the game very much ... this police vs thief 2 is a nice game.. keep it up ,Rated 3.4 stars out of five stars,https://play.google.com/store/apps/details?id=com.ags.game.police.thief.cop.duty
1922,,2/8/2015, Its best bank robber vs city police game. I love to play all the time. Very smooth controls.. ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.ags.game.police.thief.cop.duty
1921,,2/1/2015," very realistic 3D cop duty game, works smoothly, i recommend! ",Delete review.,https://play.google.com/store/apps/details?id=com.ags.game.police.thief.cop.duty
1920,,2/2/2015," Thief vs police is one of the most exciting games i have played! Well designed, works perfect ",Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.ags.game.police.thief.cop.duty
1919,,1/31/2015, Its awsme fun of chasing down criminal...cool graphics.... ,Rate five stars out of five stars,https://play.google.com/store/apps/details?id=com.ags.game.police.thief.cop.duty
1918,,1/29/2015, it is amazing Police vs Thief Cop Duty 3D game.. love the user interface and game play ,Rate four stars out of five stars,https://play.google.com/store/apps/details?id=com.ags.game.police.thief.cop.duty
1917,,1/31/2015," Police vs Thief Cop Duty Is amazing game, I addicted to play it. ",Rate three stars out of five stars,https://play.google.com/store/apps/details?id=com.ags.game.police.thief.cop.duty
1916,,1/29/2015," Police vs Thief Cop Duty Is amazing game, I addicted to play it. ",Rate two stars out of five stars,https://play.google.com/store/apps/details?id=com.ags.game.police.thief.cop.duty
1915,,1/30/2015, Addictive interface and great Idea. Nice work I realy appreciate it  Thanks ,Rate one star out of five stars,https://play.google.com/store/apps/details?id=com.ags.game.police.thief.cop.duty
1914,,1/31/2015," Good game Very realistic 3D cop duty game, works smoothly, i recommend! ",Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.ags.game.police.thief.cop.duty
1913,,3/19/2015, Really awesome and stunning game with massive graphics and realistic environment...i really love to play this game ,Rated 3.4 stars out of five stars,https://play.google.com/store/apps/details?id=com.ags.game.police.thief.cop.duty
1912,,1/4/2015, Haha... more fear more fun ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1911,,11/22/2014, what is it about i cant get it wish i could but cant  can you pick creepypastas or shaslers what is it about wait is there jump scares cause jumpscares really scare me ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1910,,11/8/2014, I think you should make a zombie game because in this game you scavenge for  weapons its quite the type of zombie game ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1909,,11/11/2014, Thank you for making a second one can you make a third one ,Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1908,,1/10/2015," It is an awesome game but it lags for me,you are awesome person but my tablet is stupid :D anyway have a nice day ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1907,,1/10/2015," Poison Games,nice one too,I also hope you make alien games in third or first view and some futuristic weapons like lasers or enchanted melee weapons. You have proven your games as well as i think about your background, need to think more games you have to make so good luck and look for a chance. Ace Escabusa :-) ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1906,,12/19/2014, This game is awesome but it scares me I don't know if I should play but this still good.Is there any jump scares? ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1905,,12/19/2014," I passed the first level but, I cant find guns in the second level. only clips ",Rated 1 stars out of five stars,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1904,,1/26/2015, Are you making a chapter 3? :) ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1903,,1/26/2015," I want to kill Freddie, chica, Bonnie, and foxy. Can you please make a five nights at freddy's game? ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1902,,11/6/2014, It's fun scary and awesome! :-) ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1901,,11/6/2014," I really enjoyed this game, keep up the good work poison games and I'm really excited for your next game! ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1900,,11/12/2014," This game is slow, and other games are normal please fix ",Rated 4 stars out of five stars,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1899,,11/12/2014," My friend is really good at this game, it is not scary for him. ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1898,,10/31/2014, I was in school when I came back it was here thanks another awesome job by poison games the best ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1897,,10/31/2014, Are u gonna make slendrina anytime soon?? ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1896,,11/1/2014, Will there be another chapter BTW slenderina is an amazing game keep up the good work ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1895,,11/1/2014, Thanks mr Poison Games! Cuz i always have scary nightmares... so i am gonna kill them! Thanks for this game... i am also going to pray for this game... wish 5 stars hit to 78! ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1894,,3/3/2015," the firstsix is laggy when u go the forest in secondsix is bit laggy but I thought when I play 2ndsix I have no gun what I do I just run and get m16 but I have a gun after all silly me and the bonus is awsome,3 new monster jumpscares cool can't wait another nigtmare anyway when u release the SLENDERMAN MUST DIE 4...:-)  thumbs up keep it good ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1893,,3/3/2015, OMG I lilee the games that you poision games make :-) im happy and I beat the whole game the first six all six clocks collected and the second six all six clocks collected and the bonus all enemies killed im the best player in the world I cant wait for chapter three ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1892,,3/4/2015, U ARE THE BEst I waited so long to find a good game and u are the best game created I ever knew thank u for the games PS looking forward to chapter5 in slenderman must die! ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1891,,3/4/2015, This is epic its a must have but will you have Jeff the killer plz respond ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1890,,3/10/2015, I was playing I got a clock monster right behind me scared me but anyway I loved the game for its great graphic and how it is always the scariest game ever thank u so much fore making the game ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1889,,3/9/2015, Well its very awesome! Great Places Perfect Design and best monster ever!! Love it I enjoy it a lot Here's Your Five Stars :3 Also Its very Interesting! XD ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1888,,3/24/2015," I can't even play this for more that 3 minutes before the game boots me out! I was really looking forward to playing this, but I guess I never can. Thanks alot ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1887,,3/24/2015," woah thx for making so many cool games mr poison games:D and i like this game man!im sorry for i asked u can u make a game with jeff the killer or the rake as the boss cuz i think i interrupted you and.....im excited for your next game.......as always,stay awesome-quote by pewds and i will be watching you.......haha pls make more awesome games! ",Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1886,,3/10/2015, Going to play this on my YouTube channel TAYGAMES! Are your still going to do the slendrina game? A lot of my fans are super excited! But if no then I understand ,Rated 4.5 stars out of five stars,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1885,,3/9/2015, I like the new design and how it looks. Pretty neat. ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1884,,3/20/2015," I told u I would download this and WOW. Its so cool their r soooo many monsters! Like weird armless things, zombie rams, MEGA zombies, spiders!!!! Its amazing! Keep it up I'll tell your logo on G+ and get the word out. That okay? ",Delete review.,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1883,,3/20/2015," First of the game is fun and cool and creepy, but... The game lags a bit and the fire button is a bit big and I suggest you make it smaller and you should add some chase scenes for effect and add an intro scene and make it darker in the game and one last thing you should add is to have jumpscare enemies come from somewhere like climbing up the buildings or through doors instead of them appearing out of thin air, but otherwise I had fun and please make more. :) ",Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1882,,3/6/2015, I love this game and I love the slender man zombie its so funny ,Rate five stars out of five stars,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1881,,3/6/2015," I'm completely impressed, even more impressed than the diner near my home, that they had good food, Still impressed, But make more of these pls. ",Rate four stars out of five stars,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1880,,3/21/2015, This game is one of my favorite android games because it's actually a fluid zombie game and it's awesome ,Rate three stars out of five stars,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1879,,3/28/2015," I'm like this game but where is the new chapter like this game, I want a chapter 3. Pls ",Rate one star out of five stars,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1878,,3/28/2015, Very good game.its like im playing in a movie.Also could you also make armored core like game? With variety of weapons and arcade mode? its also awesome type of game.I hope you make one.Keep it up! ,Rated  stars out of five stars,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1877,,4/12/2015, Another great game!!  But I have an idea can you add more guns if you can but something WOW like double pistols revolvers baseball bat a frozen chicken..... hahaha just jokin but realy something like duel pistols and some more mellee weapons and revolvers you know something awesome!!!! Thanks for the game I enjoyed it :-D ,Rated 4.5 stars out of five stars,https://play.google.com/store/apps/details?id=com.PoisonGames.SYNC2
1876,,2/27/2015, very good game great idea and very nice control and Excellent graphics. i like the game so much. ,Rated 5 stars out of five stars,https://play.google.com/store/apps/details?id=com.mao.helicopter.gun.strike.apps
